from_node,to_node,hour,min,max,mean,std,simulated,free_flow,bias,abs_error
6206501300,1972845722,17,18.65491756679932,30.890909090909094,22.536295102975178,5.647345840885412,28.783080754780773,29.574699095084767,6.246785651805595,6.246785651805595
6206501300,1972845722,18,21.0311797752809,31.047715736040608,24.609585431050625,4.45106954436896,28.939969402750513,29.57469909508539,4.330383971699888,4.330383971699888
6206501300,1972845722,21,26.76508972267537,32.990291262135926,28.596002548723114,2.957463437617116,29.290021049014737,29.574699095084146,0.694018500291623,0.694018500291623
226929781,2985538846,3,58.15384615384615,76.22325581395349,67.89680818763603,7.475029210665376,60.574391437949295,60.57367022033183,-7.322416749686731,7.322416749686731
226929781,2985538846,7,55.94686907020873,75.25102040816327,64.68553170054187,8.33859639108718,60.574391437949295,60.57367022033183,-4.111140262592578,4.111140262592578
226929781,2985538846,8,57.139534883720934,72.3,64.4617470749675,6.7429990482365465,60.38635535820271,60.57367022033183,-4.075391716764798,4.075391716764798
226929781,2985538846,9,56.267175572519086,69.73617021276596,63.96350931324525,6.024459091975128,60.38635535820406,60.57367022033273,-3.57715395504119,3.57715395504119
226929781,2985538846,12,58.967999999999996,69.408,64.58405815563556,4.741044950377917,60.57439143794974,60.57367022033092,-4.009666717685818,4.009666717685818
226929781,2985538846,13,56.91891891891892,69.73617021276596,64.63601197684375,5.6147002561127,60.386355358203154,60.57367022033092,-4.249656618640593,4.249656618640593
226929781,2985538846,16,53.509981851179674,69.90142180094787,63.7165465652058,7.223192549812118,60.386355358203154,60.57367022033092,-3.330191207002649,3.330191207002649
226929781,2985538846,17,59.68421052631579,69.73617021276596,65.61299426733925,4.328212806251928,60.386355358203154,60.57367022033092,-5.226638909136092,5.226638909136092
226929781,2985538846,18,60.29447852760736,69.73617021276596,66.17721452215719,4.109517897415331,60.386355358203154,60.57367022033092,-5.790859163954032,5.790859163954032
